CUI|name|file|TUI|STY
C2585945|DVT prophylaxis|0034.concept|T061|Therapeutic or Preventive Procedure
C2585945|DVT prophylaxis|0098.concept|T061|Therapeutic or Preventive Procedure
C2585945|DVT prophylaxis|101407944_PUMC.concept|T061|Therapeutic or Preventive Procedure
C1443473|her chronic pain management|0034.concept|T058|Health Care Activity
C0027409|narcotics|0034.concept|T121|Pharmacologic Substance
C0027409|his narcotics|0477.concept|T121|Pharmacologic Substance
C0038999|swelling|0034.concept|T033|Finding
C0038999|swelling|0038.concept|T033|Finding
C0038999|swelling|0038.concept|T033|Finding
C0038999|distended|0174.concept|T033|Finding
C0038999|the swelling|0476.concept|T033|Finding
C0038999|swelling|101407944_PUMC.concept|T033|Finding
C0012621|discharge|0034.concept|T031|Body Substance
C0012621|drainage|0094.concept|T031|Body Substance
C3543005|your incision|0034.concept|T020|Acquired Abnormality
C3543005|The incision|0286.concept|T020|Acquired Abnormality
C3543005|the incisions|0477.concept|T020|Acquired Abnormality
C0000970|ACETAMINOPHEN|0034.concept|T109|Organic Chemical
C0000970|ACETAMINOPHEN|0034.concept|T121|Pharmacologic Substance
C0000970|ACETAMINOPHEN|0266.concept|T109|Organic Chemical
C0000970|ACETAMINOPHEN|0266.concept|T121|Pharmacologic Substance
C0699142|TYLENOL|0034.concept|T109|Organic Chemical
C0699142|TYLENOL|0034.concept|T121|Pharmacologic Substance
C0699142|TYLENOL|0266.concept|T109|Organic Chemical
C0699142|TYLENOL|0266.concept|T121|Pharmacologic Substance
C0699142|Tylenol|0286.concept|T109|Organic Chemical
C0699142|Tylenol|0286.concept|T121|Pharmacologic Substance
C0699142|Tylenol|0334.concept|T109|Organic Chemical
C0699142|Tylenol|0334.concept|T121|Pharmacologic Substance
C0699142|Tylenol|262912613.concept|T109|Organic Chemical
C0699142|Tylenol|262912613.concept|T121|Pharmacologic Substance
C0699142|Tylenol|989519730_WGH.concept|T109|Organic Chemical
C0699142|Tylenol|989519730_WGH.concept|T121|Pharmacologic Substance
C0699142|Tylenol|989519730_WGH.concept|T109|Organic Chemical
C0699142|Tylenol|989519730_WGH.concept|T121|Pharmacologic Substance
C0282139|COLACE|0034.concept|T109|Organic Chemical
C0282139|COLACE|0034.concept|T121|Pharmacologic Substance
C0282139|Colace|0062.concept|T109|Organic Chemical
C0282139|Colace|0062.concept|T121|Pharmacologic Substance
C0282139|Colace|0086.concept|T109|Organic Chemical
C0282139|Colace|0086.concept|T121|Pharmacologic Substance
C0282139|Colace|0094.concept|T109|Organic Chemical
C0282139|Colace|0094.concept|T121|Pharmacologic Substance
C0282139|Colace|0098.concept|T109|Organic Chemical
C0282139|Colace|0098.concept|T121|Pharmacologic Substance
C0282139|Colace|0250.concept|T109|Organic Chemical
C0282139|Colace|0250.concept|T121|Pharmacologic Substance
C0282139|COLACE|0278.concept|T109|Organic Chemical
C0282139|COLACE|0278.concept|T121|Pharmacologic Substance
C0282139|Colace|0428.concept|T109|Organic Chemical
C0282139|Colace|0428.concept|T121|Pharmacologic Substance
C0282139|Colace|0431.concept|T109|Organic Chemical
C0282139|Colace|0431.concept|T121|Pharmacologic Substance
C0282139|Colace|101407944_PUMC.concept|T109|Organic Chemical
C0282139|Colace|101407944_PUMC.concept|T121|Pharmacologic Substance
C0282139|Colace|622086964.concept|T109|Organic Chemical
C0282139|Colace|622086964.concept|T121|Pharmacologic Substance
C0243237|DOCUSATE SODIUM|0034.concept|T109|Organic Chemical
C0243237|DOCUSATE SODIUM|0034.concept|T121|Pharmacologic Substance
C0243237|DOCUSATE SODIUM|0278.concept|T109|Organic Chemical
C0243237|DOCUSATE SODIUM|0278.concept|T121|Pharmacologic Substance
C0235195|sedation|0034.concept|T033|Finding
C0235195|sedated|433651389.concept|T033|Finding
C0442802|excesive|0034.concept|T080|Qualitative Concept
C0728797|FLEXERIL|0034.concept|T109|Organic Chemical
C0728797|FLEXERIL|0034.concept|T121|Pharmacologic Substance
C0728797|Flexeril|156406283.concept|T109|Organic Chemical
C0728797|Flexeril|156406283.concept|T121|Pharmacologic Substance
C0728797|Flexeril|156406283.concept|T109|Organic Chemical
C0728797|Flexeril|156406283.concept|T121|Pharmacologic Substance
C0125988|CYCLOBENZAPRINE HCL|0034.concept|T109|Organic Chemical
C0125988|CYCLOBENZAPRINE HCL|0034.concept|T121|Pharmacologic Substance
C0949766|PT|0034.concept|T061|Therapeutic or Preventive Procedure
C0949766|physical|101407944_PUMC.concept|T061|Therapeutic or Preventive Procedure
C0949766|Physical Therapy|262912613.concept|T061|Therapeutic or Preventive Procedure
C0949766|Physical Therapy|262912613.concept|T061|Therapeutic or Preventive Procedure
C0949766|physical therapy|723989226.concept|T061|Therapeutic or Preventive Procedure
C0949766|Physical Therapy|723989226.concept|T061|Therapeutic or Preventive Procedure
C0949766|physical therapy|989519730_WGH.concept|T061|Therapeutic or Preventive Procedure
C2959422|hip Xray|0034.concept|T060|Diagnostic Procedure
C0205090|R|0034.concept|T082|Spatial Concept
C0205090|right|0070.concept|T082|Spatial Concept
C0205090|right|0070.concept|T082|Spatial Concept
C0205090|right|0098.concept|T082|Spatial Concept
C0205090|right|0098.concept|T082|Spatial Concept
C0205090|right|0098.concept|T082|Spatial Concept
C0205090|right|0214.concept|T082|Spatial Concept
C0205090|R|0266.concept|T082|Spatial Concept
C0205090|R|0266.concept|T082|Spatial Concept
C0205090|right|0266.concept|T082|Spatial Concept
C0205090|right|0266.concept|T082|Spatial Concept
C0205090|RIGHT|0334.concept|T082|Spatial Concept
C0205090|Right|0334.concept|T082|Spatial Concept
C0205090|right|0334.concept|T082|Spatial Concept
C0205090|right|0334.concept|T082|Spatial Concept
C0205090|right|0334.concept|T082|Spatial Concept
C0205090|right|0334.concept|T082|Spatial Concept
C0205090|right|0334.concept|T082|Spatial Concept
C0205090|right|0334.concept|T082|Spatial Concept
C0205090|right|0338.concept|T082|Spatial Concept
C0205090|RIGHT|0362.concept|T082|Spatial Concept
C0205090|Right|0362.concept|T082|Spatial Concept
C0205090|right|0362.concept|T082|Spatial Concept
C0205090|right|0362.concept|T082|Spatial Concept
C0205090|right|0431.concept|T082|Spatial Concept
C0205090|right|0431.concept|T082|Spatial Concept
C0205090|right|0461.concept|T082|Spatial Concept
C0205090|right|0467.concept|T082|Spatial Concept
C0205090|right|0476.concept|T082|Spatial Concept
C0205090|right|0476.concept|T082|Spatial Concept
C0205090|right|0476.concept|T082|Spatial Concept
C0205090|Right|101407944_PUMC.concept|T082|Spatial Concept
C0205090|right|101407944_PUMC.concept|T082|Spatial Concept
C0205090|right|101407944_PUMC.concept|T082|Spatial Concept
C0205090|right|101407944_PUMC.concept|T082|Spatial Concept
C0205090|right|156406283.concept|T082|Spatial Concept
C0205090|Right|156406283.concept|T082|Spatial Concept
C0205090|right|320422564.concept|T082|Spatial Concept
C0205090|right|498710998.concept|T082|Spatial Concept
C0205090|right|498710998.concept|T082|Spatial Concept
C0205090|right|498710998.concept|T082|Spatial Concept
C0205090|right|517414339.concept|T082|Spatial Concept
C0205090|right|517414339.concept|T082|Spatial Concept
C0205090|right|622086964.concept|T082|Spatial Concept
C0024031|low back pain|0034.concept|T184|Sign or Symptom
C0024031|low back pain|0034.concept|T184|Sign or Symptom
C0205082|severe|0034.concept|T033|Finding
C0205082|severe|0038.concept|T033|Finding
C0205082|high grade|0038.concept|T033|Finding
C0205082|severe|0086.concept|T033|Finding
C0205082|severely|0086.concept|T033|Finding
C0205082|severe|0098.concept|T033|Finding
C0205082|severe|0130.concept|T033|Finding
C0205082|severe|0130.concept|T033|Finding
C0205082|severe|0266.concept|T033|Finding
C0205082|severe|0302.concept|T033|Finding
C0205082|severe|0314.concept|T033|Finding
C0205082|severe|0314.concept|T033|Finding
C0205082|severe|0314.concept|T033|Finding
C0205082|severe|0390.concept|T033|Finding
C0205082|severe|0410.concept|T033|Finding
C0205082|severe|0410.concept|T033|Finding
C0205082|severe|0467.concept|T033|Finding
C0205082|high grade|284487129.concept|T033|Finding
C0205082|severe|332803550.concept|T033|Finding
C0205082|severe|433651389.concept|T033|Finding
C0205082|severe|433651389.concept|T033|Finding
C0205082|severe|723989226.concept|T033|Finding
C0332271|worsening|0034.concept|T080|Qualitative Concept
C0332271|worsening|0130.concept|T080|Qualitative Concept
C0332271|worsening|0302.concept|T080|Qualitative Concept
C0332271|worsening|0338.concept|T080|Qualitative Concept
C0332271|worsening|433651389.concept|T080|Qualitative Concept
C0230415|right leg|0034.concept|T023|Body Part, Organ, or Organ Component
C0230415|RLE|0034.concept|T023|Body Part, Organ, or Organ Component
C0230415|RIGHT LOWER EXTREMITY|433651389.concept|T023|Body Part, Organ, or Organ Component
C0230415|right leg|433651389.concept|T023|Body Part, Organ, or Organ Component
C0230415|right lower extremity|498710998.concept|T023|Body Part, Organ, or Organ Component
C4509826|shock like intensity|0034.concept|T184|Sign or Symptom
C2316867|oral|0034.concept|T061|Therapeutic or Preventive Procedure
C2316867|PO|0214.concept|T061|Therapeutic or Preventive Procedure
C2316867|po|101407944_PUMC.concept|T061|Therapeutic or Preventive Procedure
C2316867|po|101407944_PUMC.concept|T061|Therapeutic or Preventive Procedure
C2316867|oral|284487129.concept|T061|Therapeutic or Preventive Procedure
C2316867|p.o.|320422564.concept|T061|Therapeutic or Preventive Procedure
C2316867|oral|989519730_WGH.concept|T061|Therapeutic or Preventive Procedure
C2316867|p.o.|989519730_WGH.concept|T061|Therapeutic or Preventive Procedure
C0489633|review of systems|0034.concept|T058|Health Care Activity
C0489633|review of systems|0286.concept|T058|Health Care Activity
C0489633|The review of systems|0338.concept|T058|Health Care Activity
C0489633|The review of systems|517414339.concept|T058|Health Care Activity
C0205197|detailed|0034.concept|T080|Qualitative Concept
C2364135|uncomfortable|0034.concept|T184|Sign or Symptom
C2364135|discomfort|0038.concept|T184|Sign or Symptom
C2364135|discomfort|0214.concept|T184|Sign or Symptom
C2364135|discomfort|0214.concept|T184|Sign or Symptom
C2364135|uncomfortable|105732749.concept|T184|Sign or Symptom
C2364135|the patient &apos;s discomfort|332803550.concept|T184|Sign or Symptom
C2364135|discomfort|723989226.concept|T184|Sign or Symptom
C2364135|discomfort|723989226.concept|T184|Sign or Symptom
C2364135|discomfort|989519730_WGH.concept|T184|Sign or Symptom
C0031809|Examination|0034.concept|T058|Health Care Activity
C0031809|Physical examination|0034.concept|T058|Health Care Activity
C0031809|Physical examination|0086.concept|T058|Health Care Activity
C0031809|EXAMINATION|0130.concept|T058|Health Care Activity
C0031809|physical exam|0222.concept|T058|Health Care Activity
C0031809|exam|0222.concept|T058|Health Care Activity
C0031809|examination|0250.concept|T058|Health Care Activity
C0031809|Exam|0278.concept|T058|Health Care Activity
C0031809|The physical examination|0286.concept|T058|Health Care Activity
C0031809|Examination|0302.concept|T058|Health Care Activity
C0031809|physical examination|0338.concept|T058|Health Care Activity
C0031809|An examination|0358.concept|T058|Health Care Activity
C0031809|the physical examination|0362.concept|T058|Health Care Activity
C0031809|physical examination|0362.concept|T058|Health Care Activity
C0031809|Examination|0431.concept|T058|Health Care Activity
C0031809|Examination|0431.concept|T058|Health Care Activity
C0031809|PE|0468.concept|T058|Health Care Activity
C0031809|Exam|0468.concept|T058|Health Care Activity
C0031809|On physical examination|156406283.concept|T058|Health Care Activity
C0031809|exam|320422564.concept|T058|Health Care Activity
C0031809|Physical examination|433651389.concept|T058|Health Care Activity
C0031809|physical examination|498710998.concept|T058|Health Care Activity
C0031809|physical examination|517414339.concept|T058|Health Care Activity
C0031809|exam|723989226.concept|T058|Health Care Activity
C0031809|examination|974381789.concept|T058|Health Care Activity
C0031809|exam|989519730_WGH.concept|T058|Health Care Activity
C1995000|back|0034.concept|T029|Body Location or Region
C4281768|L4/5 facet|0034.concept|T030|Body Space or Junction
C0443285|enhancement|0034.concept|T080|Qualitative Concept
C0222679|facet|0034.concept|T029|Body Location or Region
C0020564|hypertrophy|0034.concept|T046|Pathologic Function
C0020564|hypertrophic|0266.concept|T046|Pathologic Function
C0205250|elevated|0034.concept|T080|Qualitative Concept
C0205250|high|0098.concept|T080|Qualitative Concept
C0205250|elevated|0098.concept|T080|Qualitative Concept
C0205250|elevation|0130.concept|T080|Qualitative Concept
C0205250|elevated|0266.concept|T080|Qualitative Concept
C0205250|elevated|0314.concept|T080|Qualitative Concept
C0205250|elevated|0428.concept|T080|Qualitative Concept
C0205250|elevated|0477.concept|T080|Qualitative Concept
C0205250|elevated|176318078_a.concept|T080|Qualitative Concept
C0205250|high|284487129.concept|T080|Qualitative Concept
C0205250|elevated|517414339.concept|T080|Qualitative Concept
C0205250|elevated|622086964.concept|T080|Qualitative Concept
C0205250|high|622086964.concept|T080|Qualitative Concept
C2945599|mildly|0034.concept|T080|Qualitative Concept
C2945599|mild|0038.concept|T080|Qualitative Concept
C2945599|mild|0062.concept|T080|Qualitative Concept
C2945599|mildly|0070.concept|T080|Qualitative Concept
C2945599|mild|0130.concept|T080|Qualitative Concept
C2945599|mildly|0174.concept|T080|Qualitative Concept
C2945599|mild|0222.concept|T080|Qualitative Concept
C2945599|mild|0302.concept|T080|Qualitative Concept
C2945599|mild|0314.concept|T080|Qualitative Concept
C2945599|mild|0314.concept|T080|Qualitative Concept
C2945599|mild|0318.concept|T080|Qualitative Concept
C2945599|mild|0334.concept|T080|Qualitative Concept
C2945599|gentle|0334.concept|T080|Qualitative Concept
C2945599|mild|0362.concept|T080|Qualitative Concept
C2945599|mild|0362.concept|T080|Qualitative Concept
C2945599|mild|0362.concept|T080|Qualitative Concept
C2945599|mild|0370.concept|T080|Qualitative Concept
C2945599|mild|0461.concept|T080|Qualitative Concept
C2945599|mild|0468.concept|T080|Qualitative Concept
C2945599|mild|0476.concept|T080|Qualitative Concept
C2945599|mild|105732749.concept|T080|Qualitative Concept
C2945599|mild|156406283.concept|T080|Qualitative Concept
C2945599|mild|156406283.concept|T080|Qualitative Concept
C2945599|mild|176318078_a.concept|T080|Qualitative Concept
C2945599|mild|176318078_a.concept|T080|Qualitative Concept
C2945599|mild|176318078_a.concept|T080|Qualitative Concept
C2945599|mild|262912613.concept|T080|Qualitative Concept
C2945599|mild|332803550.concept|T080|Qualitative Concept
C2945599|mild|332803550.concept|T080|Qualitative Concept
C2945599|mildly|433651389.concept|T080|Qualitative Concept
C2945599|mild|723989226.concept|T080|Qualitative Concept
C2945599|mild|974381789.concept|T080|Qualitative Concept
C0030797|pelvis|0034.concept|T023|Body Part, Organ, or Organ Component
C0030797|pelvis|0477.concept|T023|Body Part, Organ, or Organ Component
C0442212|AP|0034.concept|T082|Spatial Concept
C0043303|films|0034.concept|T074|Medical Device
C0524470|R hip|0034.concept|T029|Body Location or Region
C0524470|right hip|0034.concept|T029|Body Location or Region
C0278138|mild pain|0034.concept|T033|Finding
C0013216|medications|0034.concept|T061|Therapeutic or Preventive Procedure
C0013216|MEDICATIONS|0090.concept|T061|Therapeutic or Preventive Procedure
C0013216|medications|0090.concept|T061|Therapeutic or Preventive Procedure
C0013216|MEDICATIONS|0130.concept|T061|Therapeutic or Preventive Procedure
C0013216|MEDICATIONS|0130.concept|T061|Therapeutic or Preventive Procedure
C0013216|medications|0174.concept|T061|Therapeutic or Preventive Procedure
C0013216|medications|0214.concept|T061|Therapeutic or Preventive Procedure
C0013216|medications|0214.concept|T061|Therapeutic or Preventive Procedure
C0013216|medications|0286.concept|T061|Therapeutic or Preventive Procedure
C0013216|medication|0358.concept|T061|Therapeutic or Preventive Procedure
C0013216|his medications|0362.concept|T061|Therapeutic or Preventive Procedure
C0013216|Medications|0362.concept|T061|Therapeutic or Preventive Procedure
C0013216|medications|0362.concept|T061|Therapeutic or Preventive Procedure
C0013216|medications|0370.concept|T061|Therapeutic or Preventive Procedure
C0013216|medications|0410.concept|T061|Therapeutic or Preventive Procedure
C0013216|medications|0467.concept|T061|Therapeutic or Preventive Procedure
C0013216|His medications|0477.concept|T061|Therapeutic or Preventive Procedure
C0013216|the patient &apos;s medications|0477.concept|T061|Therapeutic or Preventive Procedure
C0013216|medications|0477.concept|T061|Therapeutic or Preventive Procedure
C0013216|medications|0477.concept|T061|Therapeutic or Preventive Procedure
C0013216|his medications|156406283.concept|T061|Therapeutic or Preventive Procedure
C0013216|medications|433651389.concept|T061|Therapeutic or Preventive Procedure
C0013216|medications|433651389.concept|T061|Therapeutic or Preventive Procedure
C0013216|Medications|498710998.concept|T061|Therapeutic or Preventive Procedure
C0013216|medications|723989226.concept|T061|Therapeutic or Preventive Procedure
